,year,protest_time
2144,2013,1
2145,2013,1
2146,2013,3
2147,2014,1
2148,2014,1
2149,2014,1
2150,2014,1
2151,2014,1
2152,2014,2
2153,2014,1
2154,2014,1
2155,2014,2
2156,2015,1
2157,2015,1
2158,2015,1
2159,2015,1
2160,2015,1
2161,2015,1
2162,2015,1
2163,2015,1
2164,2015,1
2165,2015,1
2166,2015,1
2167,2015,1
2168,2015,1
2169,2015,1
2170,2015,1
2171,2015,1
2172,2015,1
2173,2015,1
2174,2015,1
2175,2015,1
2176,2015,1
2177,2015,31
2178,2015,1
2179,2016,1
2180,2016,1
2181,2016,1
2182,2016,3
2183,2016,1
2184,2016,1
2185,2016,1
2186,2016,1
2187,2016,1
2188,2016,60
2189,2016,9
2190,2016,3
2191,2016,1
2192,2016,1
2193,2016,1
2194,2016,1
2195,2016,8
2196,2016,3
2197,2016,13
2198,2016,1
2199,2016,1
2200,2016,1
2201,2016,1
2202,2017,8
2203,2017,1
2204,2017,1
2205,2017,1
2206,2017,1
2207,2017,1
2208,2017,8
2209,2017,1
2210,2018,1
2211,2018,1
2212,2018,9
2213,2018,1
2214,2018,1
2215,2018,1
2216,2019,1
2217,2019,1
2218,2019,1
2219,2020,1
6636,1990,1
6637,1990,1
6638,1990,3
6639,1990,1
6640,1990,1
6641,1990,1
6642,1990,1
6643,1990,1
6644,1990,1
6645,1990,1
6646,1990,1
6647,1990,1
6648,1990,1
6649,1990,20
6650,1990,7
6651,1990,1
6652,1990,1
6653,1990,1
6654,1990,1
6655,1990,1
6656,1990,1
6657,1990,1
6658,1990,1
6659,1990,1
6660,1990,1
6661,1990,1
6662,1990,1
6663,1990,1
6664,1990,1
6665,1990,1
6666,1990,1
6667,1990,1
6668,1990,1
6669,1990,1
6670,1990,1
6671,1991,1
6672,1991,1
6673,1991,2
6674,1991,1
6675,1991,1
6676,1992,1
6677,1992,1
6678,1993,17
6679,1994,0
6680,1995,2
6681,1995,1
6682,1995,1
6683,1995,1
6684,1995,1
6685,1996,1
6686,1996,1
6687,1997,1
6688,1997,1
6689,1997,1
6690,1997,1
6691,1997,1
6692,1997,2
6693,1997,1
6694,1997,1
6695,1997,1
6696,1997,1
6697,1997,1
6698,1997,1
6699,1997,1
6700,1997,1
6701,1997,1
6702,1997,1
6703,1997,1
6704,1997,1
6705,1997,1
6706,1997,1
6707,1997,1
6708,1997,1
6709,1997,1
6710,1997,1
6711,1997,1
6712,1997,1
6713,1997,1
6714,1997,1
6715,1997,1
6716,1997,1
6717,1997,1
6718,1998,0
6719,1999,1
6720,2000,1
6721,2001,1
6722,2002,0
6723,2003,1
6724,2004,1
6725,2004,1
6726,2005,8
6727,2005,8
6728,2005,7
6729,2005,5
6730,2005,1
6731,2006,0
6732,2007,5
6733,2008,1
6734,2008,29
6735,2008,1
6736,2008,1
6737,2008,1
6738,2008,1
6739,2009,2
6740,2009,1
6741,2009,1
6742,2010,0
6743,2011,1
6744,2011,1
6745,2011,1
6746,2012,8
6747,2012,1
6748,2012,1
6749,2012,1
6750,2012,1
6751,2013,15
6752,2013,188
6753,2013,1
6754,2013,24
6755,2013,1
6756,2014,1
6757,2014,1
6758,2015,0
6759,2016,1
6760,2017,0
6761,2018,1
6762,2018,1
6763,2018,1
6764,2018,1
6765,2019,1
6766,2019,1
6767,2020,1
9065,1990,0
9066,1991,1
9067,1991,1
9068,1992,0
9069,1993,0
9070,1994,0
9071,1995,0
9072,1996,0
9073,1997,1
9074,1997,1
9075,1998,1
9076,1998,1
9077,1999,1
9078,1999,1
9079,1999,1
9080,1999,1
9081,1999,2
9082,2000,1
9083,2000,3
9084,2000,1
9085,2001,0
9086,2002,2
9087,2002,1
9088,2002,1
9089,2002,1
9090,2003,0
9091,2004,1
9092,2005,0
9093,2006,2
9094,2006,1
9095,2006,1
9096,2007,1
9097,2007,1
9098,2008,2
9099,2008,2
9100,2008,1
9101,2008,1
9102,2009,0
9103,2010,1
9104,2011,1
9105,2011,1
9106,2011,1
9107,2011,1
9108,2011,1
9109,2011,1
9110,2011,2
9111,2011,5
9112,2011,1
9113,2011,1
9114,2011,1
9115,2011,1
9116,2011,1
9117,2011,3
9118,2011,1
9119,2011,1
9120,2011,1
9121,2011,1
9122,2011,1
9123,2011,2
9124,2011,1
9125,2011,2
9126,2012,1
9127,2013,1
9128,2013,1
9129,2013,1
9130,2014,1
9131,2014,1
9132,2014,1
9133,2015,1
9134,2015,1
9135,2015,1
9136,2015,1
9137,2015,1
9138,2016,0
9139,2017,0
9140,2018,1
9141,2018,1
9142,2019,1
9143,2019,1
9144,2020,1
10471,1990,0
10472,1991,0
10473,1992,0
10474,1993,1
10475,1993,1
10476,1993,1
10477,1993,1
10478,1993,1
10479,1993,1
10480,1993,1
10481,1993,1
10482,1994,1
10483,1994,1
10484,1994,2
10485,1994,1
10486,1994,1
10487,1995,1
10488,1995,1
10489,1995,1
10490,1996,1
10491,1996,1
10492,1996,1
10493,1996,1
10494,1996,1
10495,1996,1
10496,1996,1
10497,1996,1
10498,1997,0
10499,1998,0
10500,1999,0
10501,2000,1
10502,2000,1
10503,2000,1
10504,2001,1
10505,2002,1
10506,2002,1
10507,2002,3
10508,2002,2
10509,2003,1
10510,2004,10
10511,2004,13
10512,2005,0
10513,2006,0
10514,2007,1
10515,2007,1
10516,2007,1
10517,2008,2
10518,2008,1
10519,2008,1
10520,2008,1
10521,2009,1
10522,2009,1
10523,2010,1
10524,2010,1
10525,2011,1
10526,2011,1
10527,2011,1
10528,2011,1
10529,2012,1
10530,2013,1
10531,2013,1
10532,2014,1
10533,2014,1
10534,2015,1
10535,2015,1
10536,2015,1
10537,2015,1
10538,2015,1
10539,2015,1
10540,2015,1
10541,2015,1
10542,2015,1
10543,2015,1
10544,2015,1
10545,2015,1
10546,2015,1
10547,2015,1
10548,2015,1
10549,2015,1
10550,2015,1
10551,2015,1
10552,2015,1
10553,2015,1
10554,2015,1
10555,2015,1
10556,2015,1
10557,2015,1
10558,2015,1
10559,2015,1
10560,2015,1
10561,2015,1
10562,2015,1
10563,2015,1
10564,2015,1
10565,2015,1
10566,2015,1
10567,2015,1
10568,2015,1
10569,2015,1
10570,2015,1
10571,2015,1
10572,2015,1
10573,2015,1
10574,2015,1
10575,2015,1
10576,2016,1
10577,2017,0
10578,2018,0
10579,2019,0
10580,2020,0
16525,1990,0
16526,1991,1
16527,1991,6
16528,1991,1
16529,1992,0
16530,1993,0
16531,1994,17
16532,1995,0
16533,1996,1
16534,1997,1
16535,1997,1
16536,1998,1
16537,1998,1
16538,1998,28
16539,1998,1
16540,1998,2
16541,1999,1
16542,2000,1
16543,2000,1
16544,2000,1
16545,2001,0
16546,2002,0
16547,2003,6
16548,2003,1
16549,2004,1
16550,2004,1
16551,2005,0
16552,2006,1
16553,2006,6
16554,2007,1
16555,2008,0
16556,2009,0
16557,2010,0
16558,2011,0
16559,2012,1
16560,2012,1
16561,2012,1
16562,2013,1
16563,2013,1
16564,2013,3
16565,2013,1
16566,2013,1
16567,2013,2
16568,2013,1
16569,2014,1
16570,2014,1
16571,2014,1
16572,2014,1
16573,2014,1
16574,2014,1
16575,2014,1
16576,2014,1
16577,2015,1
16578,2015,1
16579,2015,1
16580,2015,1
16581,2015,6
16582,2016,1
16583,2016,1
16584,2016,1
16585,2017,1
16586,2018,1
16587,2018,1
16588,2019,1
16589,2020,0
9453,1990,1
9454,1990,1
9455,1991,1
9456,1991,1
9457,1991,1
9458,1991,1
9459,1991,1
9460,1991,1
9461,1991,1
9462,1991,1
9463,1991,1
9464,1991,1
9465,1991,1
9466,1991,1
9467,1991,1
9468,1992,1
9469,1992,1
9470,1993,1
9471,1993,1
9472,1993,1
9473,1994,1
9474,1994,1
9475,1994,1
9476,1995,0
9477,1996,1
9478,1997,0
9479,1998,0
9480,1999,0
9481,2000,2
9482,2000,1
9483,2001,1
9484,2002,0
9485,2003,1
9486,2004,5
9487,2005,1
9488,2005,1
9489,2006,0
9490,2007,1
9491,2007,1
9492,2008,1
9493,2008,1
9494,2008,3
9495,2009,0
9496,2010,1
9497,2010,2
9498,2010,1
9499,2011,1
9500,2011,1
9501,2012,0
9502,2013,0
9503,2014,0
9504,2015,0
9505,2016,1
9506,2016,1
9507,2016,1
9508,2016,1
9509,2016,2
9510,2016,1
9511,2017,1
9512,2017,1
9513,2018,1
9514,2018,1
9515,2018,1
9516,2018,1
9517,2019,1
9518,2019,1
9519,2019,1
9520,2019,1
9521,2019,1
9522,2020,1
0,1990,1
1,1990,1
2,1990,1
3,1990,57
4,1990,2
5,1990,1
6,1991,8
7,1991,5
8,1992,2
9,1993,1
10,1993,62
11,1994,1
12,1994,1
13,1995,1
14,1995,1
15,1996,1
16,1997,13
17,1997,16
18,1998,0
19,1999,0
20,2000,2
21,2000,1
22,2000,1
23,2000,1
24,2001,0
25,2002,0
26,2003,1
27,2004,0
28,2005,32
29,2005,1
30,2006,178
31,2007,1
32,2008,1
33,2009,1
34,2009,1
35,2010,2
36,2011,1
37,2012,118
38,2013,0
39,2014,0
40,2015,1
41,2016,1
42,2016,1
43,2016,1
44,2016,16
45,2016,1
46,2016,1
47,2016,1
48,2016,1
49,2016,1
50,2016,30
51,2017,26
52,2018,1
53,2018,9
54,2019,2
55,2019,1
56,2019,1
57,2019,1
58,2019,1
59,2020,15
8272,1990,0
8273,1991,0
8274,1992,0
8275,1993,0
8276,1994,0
8277,1995,0
8278,1996,0
8279,1997,0
8280,1998,0
8281,1999,0
8282,2000,0
8283,2001,0
8284,2002,0
8285,2003,0
8286,2004,0
8287,2005,1
8288,2005,1
8289,2006,0
8290,2007,0
8291,2008,0
8292,2009,0
8293,2010,0
8294,2011,0
8295,2012,0
8296,2013,0
8297,2014,0
8298,2015,0
8299,2016,0
8300,2017,0
8301,2018,0
8302,2019,0
8303,2020,0
9745,1990,1
9746,1991,1
9747,1991,1
9748,1991,1
9749,1992,1
9750,1992,1
9751,1993,1
9752,1993,1
9753,1994,0
9754,1995,0
9755,1996,1
9756,1996,1
9757,1996,1
9758,1996,1
9759,1996,10
9760,1996,1
9761,1996,1
9762,1997,1
9763,1998,0
9764,1999,1
9765,2000,1
9766,2000,1
9767,2000,1
9768,2000,1
9769,2000,1
9770,2000,2
9771,2001,0
9772,2002,1
9773,2002,1
9774,2002,1
9775,2002,1
9776,2002,1
9777,2003,1
9778,2004,1
9779,2004,1
9780,2004,1
9781,2004,1
9782,2004,1
9783,2005,1
9784,2005,1
9785,2006,1
9786,2006,1
9787,2006,1
9788,2006,1
9789,2006,1
9790,2007,1
9791,2007,1
9792,2008,1
9793,2009,2
9794,2010,1
9795,2011,1
9796,2012,1
9797,2013,1
9798,2013,1
9799,2013,1
9800,2013,1
9801,2013,1
9802,2013,1
9803,2013,1
9804,2013,1
9805,2014,1
9806,2015,1
9807,2015,1
9808,2015,1
9809,2016,0
9810,2017,0
9811,2018,1
9812,2019,0
9813,2020,0
9814,1990,0
9815,1991,1
9816,1992,1
9817,1992,1
9818,1993,1
9819,1993,1
9820,1994,0
9821,1995,1
9822,1996,0
9823,1997,0
9824,1998,0
9825,1999,0
9826,2000,0
9827,2001,1
9828,2002,0
9829,2003,0
9830,2004,0
9831,2005,1
9832,2005,1
9833,2006,0
9834,2007,0
9835,2008,0
9836,2009,0
9837,2010,0
9838,2011,0
9839,2012,1
9840,2013,0
9841,2014,0
9842,2015,1
9843,2016,1
9844,2016,1
9845,2016,1
9846,2016,1
9847,2016,1
9848,2016,1
9849,2017,0
9850,2018,0
9851,2019,0
9852,2020,0
2436,1990,1
2437,1990,2
2438,1991,1
2439,1991,1
2440,1991,1
2441,1991,1
2442,1991,1
2443,1992,1
2444,1992,1
2445,1992,1
2446,1992,1
2447,1992,1
2448,1993,1
2449,1993,1
2450,1994,1
2451,1994,1
2452,1994,1
2453,1994,1
2454,1994,1
2455,1994,1
2456,1994,10
2457,1994,1
2458,1994,1
2459,1995,2
2460,1995,1
2461,1995,1
2462,1995,1
2463,1996,1
2464,1996,61
2465,1996,1
2466,1996,1
2467,1996,1
2468,1996,1
2469,1996,1
2470,1996,1
2471,1997,6
2472,1997,1
2473,1997,1
2474,1997,1
2475,1997,1
2476,1997,1
2477,1997,1
2478,1998,1
2479,1998,2
2480,1999,1
2481,1999,2
2482,1999,1
2483,1999,1
2484,2000,1
2485,2000,1
2486,2000,1
2487,2000,1
2488,2000,1
2489,2001,1
2490,2001,1
2491,2001,1
2492,2001,1
2493,2001,1
2494,2001,1
2495,2001,1
2496,2001,1
2497,2001,1
2498,2002,1
2499,2002,1
2500,2002,1
2501,2002,1
2502,2002,1
2503,2002,1
2504,2002,1
2505,2002,2
2506,2002,1
2507,2002,2
2508,2002,1
2509,2003,1
2510,2003,1
2511,2003,1
2512,2003,1
2513,2003,1
2514,2004,1
2515,2004,1
2516,2004,2
2517,2005,1
2518,2005,1
2519,2006,17
2520,2006,1
2521,2006,1
2522,2006,2
2523,2006,1
2524,2006,1
2525,2006,1
2526,2006,1
2527,2006,1
2528,2006,1
2529,2006,1
2530,2006,1
2531,2007,1
2532,2007,1
2533,2007,1
2534,2007,2
2535,2007,1
2536,2007,1
2537,2008,1
2538,2008,1
2539,2008,1
2540,2008,1
2541,2008,3
2542,2008,1
2543,2008,1
2544,2008,1
2545,2008,1
2546,2008,1
2547,2009,1
2548,2009,1
2549,2009,58
2550,2009,1
2551,2010,1
2552,2010,1
2553,2010,1
2554,2010,1
2555,2010,1
2556,2010,3
2557,2010,1
2558,2011,1
2559,2011,1
2560,2011,1
2561,2011,44
2562,2011,193
2563,2011,1
2564,2011,1
2565,2011,1
2566,2011,3
2567,2012,1
2568,2012,3
2569,2012,1
2570,2012,1
2571,2012,1
2572,2013,1
2573,2013,1
2574,2014,1
2575,2015,1
2576,2016,368
2577,2016,1
2578,2016,32
2579,2016,1
2580,2016,1
2581,2016,24
2582,2017,15
2583,2017,15
2584,2017,1
2585,2018,1
2586,2018,1
2587,2018,1
2588,2018,1
2589,2018,1
2590,2018,1
2591,2018,1
2592,2019,3
2593,2019,1
2594,2019,1
2595,2019,1
2596,2019,1
2597,2019,1
2598,2019,1
2599,2019,1
2600,2019,1
2601,2019,1
2602,2019,1
2603,2019,1
2604,2019,1
2605,2019,1
2606,2019,1
2607,2020,0
14106,1990,1
14107,1990,5
14108,1990,1
14109,1991,1
14110,1991,1
14111,1992,2
14112,1993,2
14113,1993,1
14114,1994,2
14115,1995,0
14116,1996,0
14117,1997,1
14118,1997,1
14119,1997,1
14120,1997,1
14121,1998,1
14122,1998,1
14123,1998,1
14124,1998,4
14125,1998,1
14126,1998,2
14127,1998,1
14128,1999,2
14129,1999,1
14130,1999,1
14131,1999,2
14132,1999,2
14133,1999,3
14134,1999,1
14135,1999,1
14136,2000,1
14137,2000,3
14138,2000,1
14139,2000,1
14140,2000,1
14141,2000,1
14142,2000,1
14143,2000,1
14144,2000,1
14145,2000,1
14146,2000,3
14147,2000,7
14148,2000,1
14149,2001,1
14150,2001,1
14151,2001,1
14152,2001,1
14153,2001,11
14154,2002,26
14155,2002,12
14156,2002,2
14157,2003,1
14158,2003,1
14159,2003,1
14160,2003,1
14161,2003,1
14162,2003,1
14163,2003,1
14164,2004,1
14165,2004,1
14166,2004,1
14167,2004,1
14168,2004,1
14169,2004,1
14170,2004,1
14171,2004,1
14172,2004,50
14173,2004,3
14174,2004,1
14175,2004,1
14176,2005,1
14177,2005,1
14178,2005,1
14179,2005,1
14180,2005,1
14181,2005,1
14182,2005,1
14183,2005,2
14184,2005,1
14185,2005,1
14186,2006,6
14187,2006,1
14188,2006,2
14189,2006,1
14190,2006,1
14191,2006,1
14192,2006,2
14193,2006,1
14194,2006,1
14195,2006,1
14196,2007,4
14197,2007,4
14198,2007,1
14199,2007,1
14200,2007,110
14201,2007,1
14202,2007,1
14203,2007,1
14204,2008,1
14205,2008,5
14206,2008,2
14207,2008,1
14208,2008,2
14209,2008,1
14210,2008,1
14211,2008,1
14212,2008,1
14213,2008,1
14214,2008,1
14215,2008,1
14216,2008,1
14217,2008,2
14218,2008,1
14219,2008,1
14220,2008,1
14221,2008,2
14222,2008,1
14223,2008,2
14224,2008,1
14225,2009,1
14226,2009,2
14227,2009,1
14228,2009,1
14229,2009,2
14230,2009,2
14231,2009,1
14232,2010,1
14233,2010,1
14234,2010,5
14235,2011,6
14236,2011,4
14237,2011,1
14238,2011,1
14239,2011,1
14240,2011,1
14241,2011,1
14242,2011,1
14243,2011,5
14244,2011,4
14245,2011,12
14246,2011,4
14247,2012,1
14248,2012,1
14249,2012,1
14250,2012,1
14251,2012,1
14252,2012,1
14253,2012,1
14254,2012,1
14255,2012,1
14256,2012,1
14257,2012,1
14258,2012,3
14259,2012,1
14260,2012,1
14261,2012,1
14262,2012,1
14263,2012,1
14264,2012,3
14265,2012,11
14266,2012,4
14267,2012,1
14268,2013,1
14269,2013,1
14270,2013,1
14271,2013,1
14272,2013,1
14273,2013,1
14274,2013,1
14275,2013,1
14276,2013,1
14277,2013,1
14278,2014,1
14279,2014,1
14280,2014,5
14281,2014,1
14282,2014,1
14283,2014,1
14284,2014,1
14285,2014,1
14286,2014,1
14287,2014,1
14288,2014,1
14289,2014,1
14290,2014,1
14291,2014,1
14292,2014,9
14293,2014,1
14294,2014,1
14295,2014,1
14296,2014,1
14297,2014,1
14298,2014,1
14299,2014,1
14300,2014,2
14301,2014,1
14302,2014,1
14303,2014,2
14304,2014,1
14305,2014,81
14306,2014,1
14307,2014,1
14308,2014,8
14309,2014,1
14310,2014,1
14311,2014,1
14312,2014,1
14313,2014,3
14314,2015,1
14315,2015,1
14316,2015,16
14317,2015,1
14318,2015,1
14319,2015,1
14320,2015,1
14321,2015,1
14322,2015,1
14323,2015,1
14324,2015,1
14325,2015,1
14326,2015,1
14327,2016,1
14328,2016,1
14329,2016,1
14330,2016,2
14331,2016,8
14332,2016,2
14333,2016,2
14334,2016,1
14335,2016,1
14336,2016,1
14337,2016,1
14338,2016,2
14339,2016,8
14340,2016,1
14341,2016,5
14342,2016,1
14343,2016,87
14344,2016,1
14345,2016,1
14346,2016,2
14347,2016,1
14348,2016,1
14349,2016,5
14350,2016,2
14351,2016,1
14352,2017,1
14353,2017,3
14354,2017,1
14355,2017,6
14356,2017,1
14357,2017,1
14358,2017,1
14359,2017,1
14360,2017,1
14361,2017,1
14362,2018,1
14363,2018,3
14364,2018,1
14365,2018,1
14366,2018,1
14367,2018,1
14368,2019,1
14369,2019,1
14370,2019,1
14371,2019,1
14372,2019,1
14373,2019,1
14374,2019,1
14375,2019,1
14376,2019,1
14377,2019,1
14378,2019,2
14379,2019,4
14380,2019,1
14381,2019,1
14382,2019,1
14383,2019,1
14384,2019,1
14385,2019,1
14386,2019,1
14387,2019,1
14388,2019,1
14389,2019,3
14390,2019,3
14391,2019,2
14392,2019,2
14393,2019,1
14394,2019,1
14395,2019,1
14396,2019,1
14397,2019,2
14398,2019,1
14399,2019,1
14400,2019,1
14401,2019,1
14402,2019,2
14403,2019,1
14404,2019,1
14405,2019,1
14406,2019,2
14407,2019,1
14408,2019,1
14409,2019,1
14410,2019,1
14411,2019,1
14412,2019,1
14413,2019,1
14414,2019,1
14415,2019,2
14416,2019,1
14417,2019,11
14418,2019,1
14419,2019,1
14420,2019,1
14421,2019,1
14422,2019,1
14423,2019,1
14424,2020,1
14425,2020,1
14426,2020,1
1090,1990,1
1091,1990,2
1092,1990,1
1093,1990,1
1094,1990,1
1095,1990,1
1096,1991,2
1097,1991,1
1098,1991,1
1099,1991,1
1100,1991,1
1101,1992,1
1102,1992,1
1103,1992,7
1104,1992,1
1105,1992,62
1106,1993,1
1107,1993,4
1108,1993,14
1109,1993,1
1110,1993,1
1111,1993,1
1112,1994,1
1113,1994,1
1114,1994,8
1115,1994,1
1116,1994,21
1117,1995,1
1118,1995,1
1119,1996,48
1120,1996,1
1121,1996,1
1122,1996,1
1123,1997,1
1124,1997,4
1125,1997,11
1126,1997,2
1127,1997,2
1128,1997,1
1129,1997,4
1130,1997,1
1131,1997,1
1132,1997,1
1133,1997,9
1134,1997,1
1135,1998,2
1136,1998,1
1137,1998,2
1138,1998,21
1139,1998,1
1140,1999,1
1141,1999,1
1142,1999,1
1143,1999,2
1144,1999,2
1145,1999,1
1146,1999,10
1147,2000,3
1148,2000,1
1149,2000,1
1150,2000,1
1151,2000,1
1152,2000,1
1153,2001,5
1154,2001,1
1155,2001,1
1156,2001,6
1157,2001,1
1158,2001,1
1159,2002,1
1160,2002,1
1161,2002,1
1162,2002,1
1163,2002,1
1164,2003,1
1165,2003,2
1166,2004,14
1167,2004,1
1168,2004,1
1169,2004,1
1170,2004,1
1171,2005,2
1172,2005,1
1173,2005,1
1174,2005,1
1175,2005,8
1176,2005,1
1177,2006,1
1178,2006,1
1179,2006,1
1180,2006,1
1181,2006,1
1182,2007,1
1183,2007,1
1184,2007,1
1185,2007,1
1186,2007,1
1187,2007,1
1188,2007,1
1189,2007,1
1190,2007,7
1191,2007,1
1192,2007,1
1193,2008,15
1194,2008,5
1195,2008,1
1196,2008,1
1197,2008,1
1198,2008,2
1199,2008,1
1200,2008,1
1201,2009,1
1202,2010,3
1203,2010,1
1204,2011,1
1205,2011,1
1206,2011,118
1207,2011,1
1208,2012,1
1209,2012,17
1210,2012,1
1211,2013,54
1212,2013,19
1213,2013,2
1214,2013,1
1215,2014,20
1216,2014,1
1217,2014,1
1218,2015,0
1219,2016,13
1220,2017,1
1221,2017,15
1222,2017,1
1223,2018,1
1224,2018,1
1225,2019,1
1226,2019,1
1227,2019,1
1228,2019,1
1229,2019,1
1230,2020,0
11935,1990,1
11936,1990,1
11937,1991,0
11938,1992,0
11939,1993,0
11940,1994,0
11941,1995,0
11942,1996,0
11943,1997,1
11944,1997,1
11945,1997,4
11946,1997,1
11947,1997,1
11948,1997,1
11949,1997,1
11950,1997,1
11951,1997,1
11952,1997,1
11953,1997,1
11954,1997,1
11955,1997,1
11956,1998,1
11957,1998,3
11958,1998,1
11959,1999,3
11960,2000,1
11961,2000,1
11962,2000,1
11963,2000,1
11964,2001,2
11965,2001,1
11966,2001,4
11967,2001,1
11968,2002,1
11969,2002,1
11970,2002,2
11971,2003,2
11972,2003,1
11973,2003,1
11974,2003,1
11975,2003,1
11976,2003,1
11977,2004,1
11978,2005,2
11979,2005,1
11980,2005,1
11981,2005,2
11982,2006,1
11983,2007,1
11984,2007,1
11985,2007,1
11986,2008,1
11987,2009,1
11988,2010,1
11989,2010,1
11990,2010,1
11991,2010,1
11992,2010,2
11993,2010,1
11994,2011,1
11995,2012,0
11996,2013,0
11997,2014,0
11998,2015,0
11999,2016,1
12000,2017,0
12001,2018,1
12002,2018,1
12003,2018,1
12004,2018,1
12005,2018,1
12006,2018,1
12007,2018,1
12008,2018,1
12009,2018,1
12010,2018,1
12011,2018,1
12012,2018,1
12013,2018,1
12014,2018,1
12015,2018,1
12016,2018,1
12017,2018,1
12018,2018,1
12019,2018,1
12020,2018,1
12021,2018,1
12022,2018,1
12023,2019,1
12024,2019,1
12025,2019,1
12026,2020,0
9853,1990,0
9854,1991,1
9855,1992,1
9856,1992,1
9857,1992,1
9858,1992,1
9859,1992,1
9860,1992,1
9861,1993,1
9862,1993,1
9863,1993,1
9864,1993,1
9865,1993,1
9866,1993,1
9867,1993,2
9868,1993,1
9869,1994,1
9870,1994,1
9871,1995,0
9872,1996,1
9873,1997,6
9874,1997,1
9875,1998,0
9876,1999,0
9877,2000,0
9878,2001,0
9879,2002,1
9880,2003,0
9881,2004,1
9882,2004,1
9883,2005,0
9884,2006,0
9885,2007,1
9886,2008,0
9887,2009,1
9888,2010,0
9889,2011,0
9890,2012,1
9891,2012,1
9892,2013,1
9893,2014,0
9894,2015,1
9895,2015,1
9896,2015,1
9897,2015,1
9898,2015,1
9899,2016,1
9900,2016,1
9901,2017,0
9902,2018,0
9903,2019,0
9904,2020,0
9905,1990,1
9906,1991,1
9907,1991,1
9908,1991,1
9909,1991,1
9910,1992,1
9911,1992,1
9912,1992,1
9913,1992,1
9914,1992,1
9915,1992,1
9916,1993,1
9917,1993,1
9918,1993,3
9919,1994,1
9920,1995,1
9921,1996,1
9922,1997,1
9923,1997,1
9924,1997,1
9925,1997,1
9926,1998,0
9927,1999,1
9928,1999,1
9929,2000,1
9930,2001,0
9931,2002,1
9932,2002,1
9933,2003,1
9934,2004,2
9935,2005,1
9936,2005,1
9937,2005,1
9938,2005,1
9939,2006,1
9940,2006,1
9941,2006,1
9942,2006,1
9943,2006,1
9944,2006,2
9945,2006,1
9946,2006,1
9947,2007,1
9948,2007,2
9949,2007,1
9950,2007,1
9951,2007,1
9952,2008,1
9953,2009,0
9954,2010,0
9955,2011,1
9956,2011,1
9957,2011,1
9958,2012,2
9959,2013,1
9960,2014,0
9961,2015,3
9962,2016,1
9963,2016,1
9964,2016,1
9965,2016,1
9966,2017,1
9967,2017,1
9968,2018,1
9969,2018,1
9970,2018,1
9971,2018,1
9972,2018,1
9973,2018,1
9974,2018,1
9975,2018,1
9976,2018,1
9977,2018,1
9978,2019,1
9979,2019,1
9980,2019,1
9981,2019,1
9982,2019,1
9983,2019,1
9984,2019,1
9985,2019,1
9986,2019,1
9987,2019,1
9988,2019,1
9989,2020,0
979,1990,0
980,1991,1
981,1991,1
982,1991,1
983,1992,0
984,1993,1
985,1994,0
986,1995,15
987,1995,1
988,1995,1
989,1995,1
990,1995,29
991,1995,1
992,1995,1
993,1996,1
994,1996,8
995,1997,0
996,1998,0
997,1999,13
998,2000,1
999,2000,2
1000,2000,1
1001,2000,1
1002,2000,1
1003,2000,1
1004,2000,3
1005,2000,1
1006,2001,0
1007,2002,1
1008,2002,1
1009,2003,3
1010,2003,1
1011,2004,1
1012,2004,3
1013,2004,1
1014,2005,1
1015,2005,1
1016,2006,0
1017,2007,1
1018,2007,1
1019,2008,1
1020,2009,0
1021,2010,1
1022,2011,0
1023,2012,0
1024,2013,0
1025,2014,0
1026,2015,0
1027,2016,10
1028,2017,0
1029,2018,1
1030,2019,0
1031,2020,0
5877,1991,0
5878,1992,0
5879,1993,0
5880,1994,1
5881,1995,0
5882,1996,1
5883,1996,1
5884,1996,1
5885,1997,0
5886,1998,1
5887,1999,0
5888,2000,0
5889,2001,3
5890,2002,1
5891,2003,0
5892,2004,0
5893,2005,1
5894,2005,1
5895,2006,0
5896,2007,0
5897,2008,0
5898,2009,0
5899,2010,1
5900,2011,1
5901,2011,1
5902,2012,1
5903,2013,1
5904,2013,1
5905,2014,0
5906,2015,0
5907,2016,0
5908,2017,1
5909,2018,1
5910,2018,1
5911,2018,1
5912,2018,1
5913,2018,1
5914,2018,1
5915,2019,1
5916,2019,1
5917,2019,1
5918,2019,1
5919,2020,0
60,1990,0
61,1991,0
62,1992,0
63,1993,0
64,1994,1
65,1995,0
66,1996,0
67,1997,0
68,1998,0
69,1999,1
70,2000,0
71,2001,0
72,2002,0
73,2003,0
74,2004,0
75,2005,0
76,2006,0
77,2007,0
78,2008,0
79,2009,0
80,2010,0
81,2011,0
82,2012,1
83,2013,0
84,2014,1
85,2014,1
86,2015,1
87,2015,1
88,2015,1
89,2015,1
90,2015,1
91,2015,1
92,2015,1
93,2015,1
94,2015,1
95,2015,1
96,2015,1
97,2015,1
98,2015,1
99,2015,1
100,2015,1
101,2015,1
102,2015,1
103,2015,1
104,2015,1
105,2015,1
106,2015,1
107,2015,1
108,2015,1
109,2015,1
110,2015,1
111,2015,1
112,2015,1
113,2015,1
114,2015,1
115,2015,1
116,2015,1
117,2015,1
118,2015,1
119,2015,1
120,2015,1
121,2015,1
122,2015,1
123,2016,1
124,2016,1
125,2016,1
126,2016,1
127,2016,1
128,2016,1
129,2016,1
130,2016,1
131,2016,1
132,2016,1
133,2016,1
134,2016,1
135,2016,1
